task_id,system,scenario,success,tool_calls,repair_actions,repair_triggered,user_turns,total_steps,stop_reason,trace_path
tau_retail_train_00187,a2_planner,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/187_tau_retail_train_00187_a2_planner.json
tau_retail_train_00187,a3_interaction,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/187_tau_retail_train_00187_a3_interaction.json
tau_retail_train_00187,a4_reuse,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/187_tau_retail_train_00187_a4_reuse.json
tau_retail_train_00188,a0_baseline,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/188_tau_retail_train_00188_a0_baseline.json
tau_retail_train_00188,a1_recovery,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/188_tau_retail_train_00188_a1_recovery.json
tau_retail_train_00188,a2_planner,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/188_tau_retail_train_00188_a2_planner.json
tau_retail_train_00188,a3_interaction,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/188_tau_retail_train_00188_a3_interaction.json
tau_retail_train_00188,a4_reuse,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/188_tau_retail_train_00188_a4_reuse.json
tau_retail_train_00189,a0_baseline,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/189_tau_retail_train_00189_a0_baseline.json
tau_retail_train_00189,a1_recovery,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/189_tau_retail_train_00189_a1_recovery.json
tau_retail_train_00189,a2_planner,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/189_tau_retail_train_00189_a2_planner.json
tau_retail_train_00189,a3_interaction,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/189_tau_retail_train_00189_a3_interaction.json
tau_retail_train_00189,a4_reuse,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/189_tau_retail_train_00189_a4_reuse.json
tau_retail_train_00190,a0_baseline,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/190_tau_retail_train_00190_a0_baseline.json
tau_retail_train_00190,a1_recovery,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/190_tau_retail_train_00190_a1_recovery.json
tau_retail_train_00190,a2_planner,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/190_tau_retail_train_00190_a2_planner.json
tau_retail_train_00190,a3_interaction,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/190_tau_retail_train_00190_a3_interaction.json
tau_retail_train_00190,a4_reuse,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/190_tau_retail_train_00190_a4_reuse.json
tau_retail_train_00191,a0_baseline,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/191_tau_retail_train_00191_a0_baseline.json
tau_retail_train_00191,a1_recovery,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/191_tau_retail_train_00191_a1_recovery.json
tau_retail_train_00191,a2_planner,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/191_tau_retail_train_00191_a2_planner.json
tau_retail_train_00191,a3_interaction,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/191_tau_retail_train_00191_a3_interaction.json
tau_retail_train_00191,a4_reuse,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/191_tau_retail_train_00191_a4_reuse.json
tau_retail_train_00192,a0_baseline,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/192_tau_retail_train_00192_a0_baseline.json
tau_retail_train_00192,a1_recovery,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/192_tau_retail_train_00192_a1_recovery.json
tau_retail_train_00192,a2_planner,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/192_tau_retail_train_00192_a2_planner.json
tau_retail_train_00192,a3_interaction,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/192_tau_retail_train_00192_a3_interaction.json
tau_retail_train_00192,a4_reuse,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/192_tau_retail_train_00192_a4_reuse.json
tau_retail_train_00193,a0_baseline,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/193_tau_retail_train_00193_a0_baseline.json
tau_retail_train_00193,a1_recovery,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/193_tau_retail_train_00193_a1_recovery.json
tau_retail_train_00193,a2_planner,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/193_tau_retail_train_00193_a2_planner.json
tau_retail_train_00193,a3_interaction,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/193_tau_retail_train_00193_a3_interaction.json
tau_retail_train_00193,a4_reuse,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/193_tau_retail_train_00193_a4_reuse.json
tau_retail_train_00194,a0_baseline,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/194_tau_retail_train_00194_a0_baseline.json
tau_retail_train_00194,a1_recovery,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/194_tau_retail_train_00194_a1_recovery.json
tau_retail_train_00194,a2_planner,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/194_tau_retail_train_00194_a2_planner.json
tau_retail_train_00194,a3_interaction,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/194_tau_retail_train_00194_a3_interaction.json
tau_retail_train_00194,a4_reuse,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/194_tau_retail_train_00194_a4_reuse.json
tau_retail_train_00195,a0_baseline,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/195_tau_retail_train_00195_a0_baseline.json
tau_retail_train_00195,a1_recovery,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/195_tau_retail_train_00195_a1_recovery.json
tau_retail_train_00195,a2_planner,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/195_tau_retail_train_00195_a2_planner.json
tau_retail_train_00195,a3_interaction,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/195_tau_retail_train_00195_a3_interaction.json
tau_retail_train_00195,a4_reuse,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/195_tau_retail_train_00195_a4_reuse.json
tau_retail_train_00196,a0_baseline,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/196_tau_retail_train_00196_a0_baseline.json
tau_retail_train_00196,a1_recovery,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/196_tau_retail_train_00196_a1_recovery.json
tau_retail_train_00196,a2_planner,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/196_tau_retail_train_00196_a2_planner.json
tau_retail_train_00196,a3_interaction,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/196_tau_retail_train_00196_a3_interaction.json
tau_retail_train_00196,a4_reuse,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/196_tau_retail_train_00196_a4_reuse.json
tau_retail_train_00197,a0_baseline,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/197_tau_retail_train_00197_a0_baseline.json
tau_retail_train_00197,a1_recovery,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/197_tau_retail_train_00197_a1_recovery.json
tau_retail_train_00197,a2_planner,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/197_tau_retail_train_00197_a2_planner.json
tau_retail_train_00197,a3_interaction,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/197_tau_retail_train_00197_a3_interaction.json
tau_retail_train_00197,a4_reuse,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/197_tau_retail_train_00197_a4_reuse.json
tau_retail_train_00198,a0_baseline,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/198_tau_retail_train_00198_a0_baseline.json
tau_retail_train_00198,a1_recovery,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/198_tau_retail_train_00198_a1_recovery.json
tau_retail_train_00198,a2_planner,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/198_tau_retail_train_00198_a2_planner.json
tau_retail_train_00198,a3_interaction,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/198_tau_retail_train_00198_a3_interaction.json
tau_retail_train_00198,a4_reuse,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/198_tau_retail_train_00198_a4_reuse.json
tau_retail_train_00199,a0_baseline,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/199_tau_retail_train_00199_a0_baseline.json
tau_retail_train_00199,a1_recovery,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/199_tau_retail_train_00199_a1_recovery.json
tau_retail_train_00199,a2_planner,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/199_tau_retail_train_00199_a2_planner.json
tau_retail_train_00199,a3_interaction,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/199_tau_retail_train_00199_a3_interaction.json
tau_retail_train_00199,a4_reuse,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/199_tau_retail_train_00199_a4_reuse.json
tau_retail_train_00200,a0_baseline,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/200_tau_retail_train_00200_a0_baseline.json
tau_retail_train_00200,a1_recovery,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/200_tau_retail_train_00200_a1_recovery.json
tau_retail_train_00200,a2_planner,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/200_tau_retail_train_00200_a2_planner.json
tau_retail_train_00200,a3_interaction,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/200_tau_retail_train_00200_a3_interaction.json
tau_retail_train_00200,a4_reuse,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/200_tau_retail_train_00200_a4_reuse.json
tau_retail_train_00201,a0_baseline,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/201_tau_retail_train_00201_a0_baseline.json
tau_retail_train_00201,a1_recovery,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/201_tau_retail_train_00201_a1_recovery.json
tau_retail_train_00201,a2_planner,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/201_tau_retail_train_00201_a2_planner.json
tau_retail_train_00201,a3_interaction,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/201_tau_retail_train_00201_a3_interaction.json
tau_retail_train_00201,a4_reuse,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/201_tau_retail_train_00201_a4_reuse.json
tau_retail_train_00202,a0_baseline,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/202_tau_retail_train_00202_a0_baseline.json
tau_retail_train_00202,a1_recovery,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/202_tau_retail_train_00202_a1_recovery.json
tau_retail_train_00202,a2_planner,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/202_tau_retail_train_00202_a2_planner.json
tau_retail_train_00202,a3_interaction,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/202_tau_retail_train_00202_a3_interaction.json
tau_retail_train_00202,a4_reuse,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/202_tau_retail_train_00202_a4_reuse.json
tau_retail_train_00203,a0_baseline,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/203_tau_retail_train_00203_a0_baseline.json
tau_retail_train_00203,a1_recovery,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/203_tau_retail_train_00203_a1_recovery.json
tau_retail_train_00203,a2_planner,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/203_tau_retail_train_00203_a2_planner.json
tau_retail_train_00203,a3_interaction,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/203_tau_retail_train_00203_a3_interaction.json
tau_retail_train_00203,a4_reuse,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/203_tau_retail_train_00203_a4_reuse.json
tau_retail_train_00204,a0_baseline,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/204_tau_retail_train_00204_a0_baseline.json
tau_retail_train_00204,a1_recovery,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/204_tau_retail_train_00204_a1_recovery.json
tau_retail_train_00204,a2_planner,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/204_tau_retail_train_00204_a2_planner.json
tau_retail_train_00204,a3_interaction,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/204_tau_retail_train_00204_a3_interaction.json
tau_retail_train_00204,a4_reuse,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/204_tau_retail_train_00204_a4_reuse.json
tau_retail_train_00205,a0_baseline,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/205_tau_retail_train_00205_a0_baseline.json
tau_retail_train_00205,a1_recovery,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/205_tau_retail_train_00205_a1_recovery.json
tau_retail_train_00205,a2_planner,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/205_tau_retail_train_00205_a2_planner.json
tau_retail_train_00205,a3_interaction,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/205_tau_retail_train_00205_a3_interaction.json
tau_retail_train_00205,a4_reuse,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/205_tau_retail_train_00205_a4_reuse.json
tau_retail_train_00206,a0_baseline,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/206_tau_retail_train_00206_a0_baseline.json
tau_retail_train_00206,a1_recovery,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/206_tau_retail_train_00206_a1_recovery.json
tau_retail_train_00206,a2_planner,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/206_tau_retail_train_00206_a2_planner.json
tau_retail_train_00206,a3_interaction,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/206_tau_retail_train_00206_a3_interaction.json
tau_retail_train_00206,a4_reuse,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/206_tau_retail_train_00206_a4_reuse.json
tau_retail_train_00207,a0_baseline,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/207_tau_retail_train_00207_a0_baseline.json
tau_retail_train_00207,a1_recovery,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/207_tau_retail_train_00207_a1_recovery.json
tau_retail_train_00207,a2_planner,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/207_tau_retail_train_00207_a2_planner.json
tau_retail_train_00207,a3_interaction,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/207_tau_retail_train_00207_a3_interaction.json
tau_retail_train_00207,a4_reuse,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/207_tau_retail_train_00207_a4_reuse.json
tau_retail_train_00208,a0_baseline,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/208_tau_retail_train_00208_a0_baseline.json
tau_retail_train_00208,a1_recovery,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/208_tau_retail_train_00208_a1_recovery.json
tau_retail_train_00208,a2_planner,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/208_tau_retail_train_00208_a2_planner.json
tau_retail_train_00208,a3_interaction,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/208_tau_retail_train_00208_a3_interaction.json
tau_retail_train_00208,a4_reuse,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/208_tau_retail_train_00208_a4_reuse.json
tau_retail_train_00209,a0_baseline,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/209_tau_retail_train_00209_a0_baseline.json
tau_retail_train_00209,a1_recovery,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/209_tau_retail_train_00209_a1_recovery.json
tau_retail_train_00209,a2_planner,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/209_tau_retail_train_00209_a2_planner.json
tau_retail_train_00209,a3_interaction,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/209_tau_retail_train_00209_a3_interaction.json
tau_retail_train_00209,a4_reuse,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/209_tau_retail_train_00209_a4_reuse.json
tau_retail_train_00210,a0_baseline,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/210_tau_retail_train_00210_a0_baseline.json
tau_retail_train_00210,a1_recovery,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/210_tau_retail_train_00210_a1_recovery.json
tau_retail_train_00210,a2_planner,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/210_tau_retail_train_00210_a2_planner.json
tau_retail_train_00210,a3_interaction,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/210_tau_retail_train_00210_a3_interaction.json
tau_retail_train_00210,a4_reuse,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/210_tau_retail_train_00210_a4_reuse.json
tau_retail_train_00211,a0_baseline,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/211_tau_retail_train_00211_a0_baseline.json
tau_retail_train_00211,a1_recovery,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/211_tau_retail_train_00211_a1_recovery.json
tau_retail_train_00211,a2_planner,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/211_tau_retail_train_00211_a2_planner.json
tau_retail_train_00211,a3_interaction,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/211_tau_retail_train_00211_a3_interaction.json
tau_retail_train_00211,a4_reuse,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/211_tau_retail_train_00211_a4_reuse.json
tau_retail_train_00212,a0_baseline,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/212_tau_retail_train_00212_a0_baseline.json
tau_retail_train_00212,a1_recovery,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/212_tau_retail_train_00212_a1_recovery.json
tau_retail_train_00212,a2_planner,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/212_tau_retail_train_00212_a2_planner.json
tau_retail_train_00212,a3_interaction,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/212_tau_retail_train_00212_a3_interaction.json
tau_retail_train_00212,a4_reuse,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/212_tau_retail_train_00212_a4_reuse.json
tau_retail_train_00213,a0_baseline,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/213_tau_retail_train_00213_a0_baseline.json
tau_retail_train_00213,a1_recovery,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/213_tau_retail_train_00213_a1_recovery.json
tau_retail_train_00213,a2_planner,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/213_tau_retail_train_00213_a2_planner.json
tau_retail_train_00213,a3_interaction,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/213_tau_retail_train_00213_a3_interaction.json
tau_retail_train_00213,a4_reuse,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/213_tau_retail_train_00213_a4_reuse.json
tau_retail_train_00214,a0_baseline,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/214_tau_retail_train_00214_a0_baseline.json
tau_retail_train_00214,a1_recovery,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/214_tau_retail_train_00214_a1_recovery.json
tau_retail_train_00214,a2_planner,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/214_tau_retail_train_00214_a2_planner.json
tau_retail_train_00214,a3_interaction,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/214_tau_retail_train_00214_a3_interaction.json
tau_retail_train_00214,a4_reuse,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/214_tau_retail_train_00214_a4_reuse.json
tau_retail_train_00215,a0_baseline,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/215_tau_retail_train_00215_a0_baseline.json
tau_retail_train_00215,a1_recovery,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/215_tau_retail_train_00215_a1_recovery.json
tau_retail_train_00215,a2_planner,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/215_tau_retail_train_00215_a2_planner.json
tau_retail_train_00215,a3_interaction,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/215_tau_retail_train_00215_a3_interaction.json
tau_retail_train_00215,a4_reuse,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/215_tau_retail_train_00215_a4_reuse.json
tau_retail_train_00216,a0_baseline,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/216_tau_retail_train_00216_a0_baseline.json
tau_retail_train_00216,a1_recovery,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/216_tau_retail_train_00216_a1_recovery.json
tau_retail_train_00216,a2_planner,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/216_tau_retail_train_00216_a2_planner.json
tau_retail_train_00216,a3_interaction,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/216_tau_retail_train_00216_a3_interaction.json
tau_retail_train_00216,a4_reuse,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/216_tau_retail_train_00216_a4_reuse.json
tau_retail_train_00217,a0_baseline,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/217_tau_retail_train_00217_a0_baseline.json
tau_retail_train_00217,a1_recovery,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/217_tau_retail_train_00217_a1_recovery.json
tau_retail_train_00217,a2_planner,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/217_tau_retail_train_00217_a2_planner.json
tau_retail_train_00217,a3_interaction,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/217_tau_retail_train_00217_a3_interaction.json
